gloss,video_id,split,signer_id,bbox,frame_start,frame_end,path,exists,hand_rate,source
I,c999_I_011,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_011.mp4,,0.5625,custom
I,c999_I_028,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_I_028.mp4,,0.28125,custom
I,c999_I_023,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_023.mp4,,0.46875,custom
I,c999_I_010,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_010.mp4,,0.25,custom
I,c999_I_030,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_030.mp4,,0.28125,custom
I,c999_I_015,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_015.mp4,,0.40625,custom
I,c999_I_002,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_I_002.mp4,,0.34375,custom
I,c999_I_004,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_004.mp4,,0.25,custom
I,c999_I_048,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_I_048.mp4,,0.875,custom
I,c999_I_001,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_001.mp4,,0.28125,custom
I,c999_I_035,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_I_035.mp4,,0.8125,custom
I,c999_I_007,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_I_007.mp4,,0.21875,custom
I,c999_I_026,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_I_026.mp4,,0.625,custom
I,c999_I_032,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_I_032.mp4,,1.0,custom
I,c999_I_029,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_I_029.mp4,,0.21875,custom
I,c999_I_039,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_I_039.mp4,,1.0,custom
I,c999_I_050,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_I_050.mp4,,0.8125,custom
I,c999_I_019,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_019.mp4,,0.4375,custom
I,c999_I_016,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_016.mp4,,0.46875,custom
I,c999_I_033,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_I_033.mp4,,1.0,custom
I,c999_I_046,train,999,"[0, 0, 640, 480]",1,54,D:\Compressed\archive_3\custom_videos\c999_I_046.mp4,,0.9375,custom
I,c999_I_031,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_I_031.mp4,,0.40625,custom
I,c999_I_020,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_020.mp4,,0.34375,custom
I,c999_I_043,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_043.mp4,,0.75,custom
I,c999_I_012,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_I_012.mp4,,0.5,custom
I,c999_I_009,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_009.mp4,,0.25,custom
I,c999_I_018,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_I_018.mp4,,0.4375,custom
I,c999_I_040,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_I_040.mp4,,0.75,custom
I,c999_I_014,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_I_014.mp4,,0.375,custom
I,c999_I_042,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_I_042.mp4,,0.75,custom
I,c999_I_034,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_I_034.mp4,,0.65625,custom
I,c999_I_013,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_013.mp4,,0.375,custom
I,c999_I_008,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_008.mp4,,0.21875,custom
I,c999_I_005,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_005.mp4,,0.375,custom
I,c999_I_038,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_I_038.mp4,,0.90625,custom
I,c999_I_022,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_I_022.mp4,,0.3125,custom
I,c999_I_044,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_044.mp4,,0.71875,custom
I,c999_I_003,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_I_003.mp4,,0.21875,custom
what,c999_what_005,val,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_what_005.mp4,,0.40625,custom
what,c999_what_004,val,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_what_004.mp4,,0.46875,custom
what,c999_what_008,test,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_what_008.mp4,,0.625,custom
what,c999_what_003,test,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_what_003.mp4,,0.8125,custom
what,c999_what_007,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_what_007.mp4,,0.8125,custom
what,c999_what_010,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_what_010.mp4,,0.4375,custom
what,c999_what_001,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_what_001.mp4,,0.34375,custom
what,c999_what_002,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_what_002.mp4,,0.84375,custom
what,c999_what_009,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_what_009.mp4,,0.71875,custom
what,c999_what_006,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_what_006.mp4,,0.75,custom
like,c999_like_016,val,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_016.mp4,,0.875,custom
like,c999_like_018,val,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_018.mp4,,0.90625,custom
like,c999_like_009,test,999,"[0, 0, 640, 480]",1,75,D:\Compressed\archive_3\custom_videos\c999_like_009.mp4,,0.90625,custom
like,c999_like_027,test,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_like_027.mp4,,0.9375,custom
like,c999_like_021,train,999,"[0, 0, 640, 480]",1,64,D:\Compressed\archive_3\custom_videos\c999_like_021.mp4,,0.46875,custom
like,c999_like_013,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_like_013.mp4,,0.75,custom
like,c999_like_024,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_024.mp4,,1.0,custom
like,c999_like_014,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_014.mp4,,0.875,custom
like,c999_like_015,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_like_015.mp4,,0.8125,custom
like,c999_like_008,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_like_008.mp4,,0.90625,custom
like,c999_like_028,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_028.mp4,,0.875,custom
like,c999_like_011,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_011.mp4,,0.875,custom
like,c999_like_017,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_017.mp4,,1.0,custom
like,c999_like_007,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_like_007.mp4,,0.6875,custom
like,c999_like_023,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_like_023.mp4,,1.0,custom
like,c999_like_030,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_like_030.mp4,,0.90625,custom
like,c999_like_004,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_like_004.mp4,,0.25,custom
like,c999_like_026,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_026.mp4,,1.0,custom
like,c999_like_029,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_like_029.mp4,,0.875,custom
like,c999_like_022,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_022.mp4,,1.0,custom
like,c999_like_012,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_012.mp4,,0.90625,custom
like,c999_like_010,train,999,"[0, 0, 640, 480]",1,70,D:\Compressed\archive_3\custom_videos\c999_like_010.mp4,,0.53125,custom
like,c999_like_005,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_like_005.mp4,,0.75,custom
like,c999_like_020,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_like_020.mp4,,0.96875,custom
like,c999_like_019,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_like_019.mp4,,1.0,custom
like,c999_like_006,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_like_006.mp4,,0.59375,custom
like,c999_like_002,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_like_002.mp4,,0.53125,custom
like,c999_like_001,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_like_001.mp4,,0.90625,custom
like,c999_like_025,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_like_025.mp4,,1.0,custom
like,c999_like_003,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_like_003.mp4,,0.28125,custom
call,c999_call_011,val,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_call_011.mp4,,0.21875,custom
call,c999_call_013,val,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_013.mp4,,0.5625,custom
call,c999_call_001,test,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_call_001.mp4,,1.0,custom
call,c999_call_017,test,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_017.mp4,,0.96875,custom
call,c999_call_003,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_003.mp4,,1.0,custom
call,c999_call_012,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_call_012.mp4,,0.9375,custom
call,c999_call_014,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_014.mp4,,0.875,custom
call,c999_call_008,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_008.mp4,,0.375,custom
call,c999_call_019,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_call_019.mp4,,0.84375,custom
call,c999_call_004,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_004.mp4,,1.0,custom
call,c999_call_015,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_015.mp4,,0.625,custom
call,c999_call_020,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_020.mp4,,1.0,custom
call,c999_call_007,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_call_007.mp4,,0.90625,custom
call,c999_call_018,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_call_018.mp4,,0.75,custom
call,c999_call_009,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_call_009.mp4,,0.40625,custom
call,c999_call_005,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_005.mp4,,0.53125,custom
call,c999_call_006,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_006.mp4,,0.59375,custom
call,c999_call_002,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_call_002.mp4,,1.0,custom
call,c999_call_016,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_call_016.mp4,,0.90625,custom
call,c999_call_010,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_call_010.mp4,,1.0,custom
you,c999_you_027,val,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_027.mp4,,0.3125,custom
you,c999_you_003,test,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_003.mp4,,0.46875,custom
you,c999_you_033,test,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_033.mp4,,0.375,custom
you,c999_you_017,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_017.mp4,,1.0,custom
you,c999_you_042,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_042.mp4,,0.96875,custom
you,c999_you_040,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_040.mp4,,0.375,custom
you,c999_you_044,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_044.mp4,,0.6875,custom
you,c999_you_005,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_005.mp4,,0.25,custom
you,c999_you_045,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_045.mp4,,0.84375,custom
you,c999_you_036,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_036.mp4,,0.4375,custom
you,c999_you_008,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_008.mp4,,0.40625,custom
you,c999_you_012,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_012.mp4,,0.53125,custom
you,c999_you_032,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_032.mp4,,0.4375,custom
you,c999_you_029,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_029.mp4,,1.0,custom
you,c999_you_049,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_049.mp4,,0.25,custom
you,c999_you_039,train,999,"[0, 0, 640, 480]",1,56,D:\Compressed\archive_3\custom_videos\c999_you_039.mp4,,0.375,custom
you,c999_you_022,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_022.mp4,,0.25,custom
you,c999_you_035,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_035.mp4,,0.28125,custom
you,c999_you_021,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_021.mp4,,0.3125,custom
you,c999_you_030,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_030.mp4,,0.3125,custom
you,c999_you_041,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_041.mp4,,0.21875,custom
you,c999_you_007,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_007.mp4,,0.25,custom
you,c999_you_031,train,999,"[0, 0, 640, 480]",1,69,D:\Compressed\archive_3\custom_videos\c999_you_031.mp4,,0.59375,custom
you,c999_you_001,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_001.mp4,,0.71875,custom
you,c999_you_002,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_002.mp4,,0.90625,custom
you,c999_you_020,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_020.mp4,,0.3125,custom
you,c999_you_034,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_034.mp4,,0.40625,custom
you,c999_you_019,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_019.mp4,,0.40625,custom
you,c999_you_038,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_038.mp4,,0.34375,custom
you,c999_you_037,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_037.mp4,,0.15625,custom
you,c999_you_025,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_025.mp4,,0.4375,custom
you,c999_you_050,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_050.mp4,,0.5625,custom
you,c999_you_015,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_015.mp4,,0.34375,custom
you,c999_you_013,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_013.mp4,,0.40625,custom
you,c999_you_047,train,999,"[0, 0, 640, 480]",1,74,D:\Compressed\archive_3\custom_videos\c999_you_047.mp4,,0.71875,custom
you,c999_you_018,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_018.mp4,,0.3125,custom
you,c999_you_010,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_010.mp4,,0.375,custom
you,c999_you_011,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_011.mp4,,0.15625,custom
you,c999_you_043,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_043.mp4,,0.6875,custom
you,c999_you_048,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_048.mp4,,1.0,custom
you,c999_you_014,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_014.mp4,,0.3125,custom
you,c999_you_004,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_004.mp4,,0.28125,custom
you,c999_you_016,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_016.mp4,,0.40625,custom
you,c999_you_028,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_028.mp4,,0.25,custom
you,c999_you_046,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_you_046.mp4,,0.90625,custom
you,c999_you_006,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_006.mp4,,0.34375,custom
you,c999_you_024,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_you_024.mp4,,0.4375,custom
you,c999_you_026,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_026.mp4,,0.25,custom
you,c999_you_023,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_you_023.mp4,,0.28125,custom
yes,c999_yes_013,val,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_yes_013.mp4,,0.8125,custom
yes,c999_yes_007,val,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_yes_007.mp4,,0.625,custom
yes,c999_yes_002,test,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_yes_002.mp4,,0.9375,custom
yes,c999_yes_017,test,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_yes_017.mp4,,0.9375,custom
yes,c999_yes_012,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_yes_012.mp4,,0.9375,custom
yes,c999_yes_006,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_yes_006.mp4,,0.9375,custom
yes,c999_yes_015,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_yes_015.mp4,,0.46875,custom
yes,c999_yes_008,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_yes_008.mp4,,0.5625,custom
yes,c999_yes_026,train,999,"[0, 0, 640, 480]",1,75,D:\Compressed\archive_3\custom_videos\c999_yes_026.mp4,,0.71875,custom
yes,c999_yes_009,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_yes_009.mp4,,0.8125,custom
yes,c999_yes_030,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_yes_030.mp4,,0.71875,custom
yes,c999_yes_016,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_yes_016.mp4,,0.46875,custom
yes,c999_yes_011,train,999,"[0, 0, 640, 480]",1,64,D:\Compressed\archive_3\custom_videos\c999_yes_011.mp4,,0.8125,custom
yes,c999_yes_025,train,999,"[0, 0, 640, 480]",1,59,D:\Compressed\archive_3\custom_videos\c999_yes_025.mp4,,0.59375,custom
yes,c999_yes_024,train,999,"[0, 0, 640, 480]",1,75,D:\Compressed\archive_3\custom_videos\c999_yes_024.mp4,,0.6875,custom
yes,c999_yes_003,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_yes_003.mp4,,0.84375,custom
yes,c999_yes_021,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_yes_021.mp4,,0.84375,custom
yes,c999_yes_029,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_yes_029.mp4,,0.75,custom
yes,c999_yes_022,train,999,"[0, 0, 640, 480]",1,75,D:\Compressed\archive_3\custom_videos\c999_yes_022.mp4,,1.0,custom
yes,c999_yes_020,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_yes_020.mp4,,0.96875,custom
yes,c999_yes_005,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_yes_005.mp4,,0.1875,custom
yes,c999_yes_027,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_yes_027.mp4,,0.71875,custom
yes,c999_yes_004,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_yes_004.mp4,,0.96875,custom
yes,c999_yes_023,train,999,"[0, 0, 640, 480]",1,75,D:\Compressed\archive_3\custom_videos\c999_yes_023.mp4,,1.0,custom
yes,c999_yes_001,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_yes_001.mp4,,0.8125,custom
yes,c999_yes_028,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_yes_028.mp4,,0.8125,custom
yes,c999_yes_019,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_yes_019.mp4,,0.84375,custom
yes,c999_yes_014,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_yes_014.mp4,,0.28125,custom
yes,c999_yes_018,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_yes_018.mp4,,0.90625,custom
yes,c999_yes_010,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_yes_010.mp4,,0.78125,custom
sweet,c999_sweet_008,val,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_sweet_008.mp4,,1.0,custom
sweet,c999_sweet_001,val,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_sweet_001.mp4,,1.0,custom
sweet,c999_sweet_004,test,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_sweet_004.mp4,,0.9375,custom
sweet,c999_sweet_005,test,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_sweet_005.mp4,,0.875,custom
sweet,c999_sweet_006,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_sweet_006.mp4,,1.0,custom
sweet,c999_sweet_007,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_sweet_007.mp4,,0.9375,custom
sweet,c999_sweet_009,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_sweet_009.mp4,,0.96875,custom
sweet,c999_sweet_002,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_sweet_002.mp4,,1.0,custom
sweet,c999_sweet_003,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_sweet_003.mp4,,0.9375,custom
sweet,c999_sweet_010,train,999,"[0, 0, 640, 480]",1,61,D:\Compressed\archive_3\custom_videos\c999_sweet_010.mp4,,1.0,custom
how,c999_how_009,val,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_how_009.mp4,,0.5625,custom
how,c999_how_001,val,999,"[0, 0, 640, 480]",1,47,D:\Compressed\archive_3\custom_videos\c999_how_001.mp4,,1.0,custom
how,c999_how_006,test,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_how_006.mp4,,0.46875,custom
how,c999_how_013,test,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_013.mp4,,0.28125,custom
how,c999_how_016,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_016.mp4,,0.625,custom
how,c999_how_005,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_005.mp4,,0.9375,custom
how,c999_how_015,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_015.mp4,,0.96875,custom
how,c999_how_004,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_004.mp4,,0.5625,custom
how,c999_how_007,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_007.mp4,,1.0,custom
how,c999_how_017,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_017.mp4,,0.90625,custom
how,c999_how_014,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_how_014.mp4,,0.46875,custom
